label,text
1,"Ohhhh, boiteux. Je suis arrivé 15 minutes plus tôt et je suis arrivé à l'horloge 15 minutes de retard si cela a du sens."
0,Je suis très grosseur! Énervé faché énervé ennuyé
1,"D'accord, je serai là-bas!"
1,"Y n t m, a chanté n? M s? Th? Y ti? T m? C tr? N tinh twitter tr? Je suis en train de t'es-tu? Je suis un quiz m  c ?? i c c ng ch a"
1,Qui vivent?!?! je m'ennuie
1,En écoutant 'rodeo' par sido et peter fox: verrrrrrry nice
0,On peut s'attendre à ce que plus de ce texte parle lorsque le prélèvement du message texte arrive
0,Une mer de lumières à la fin d'une personne.
0,"Gah, merci à kobe, je ne peux pas obtenir sbux ce matin. Haha"
0,Haha. Ca c'est drôle. Je manque de vous voir tous les jours! J'ai déjà oublié 5ème période!
0,Mais je voulais vraiment dire surtout les ours polaires
0,"D'accord, aller au prix des remplacements revenir bientôt, me retenir. Reste concentré, reste inspiré !!!"
0,Et nous battons mmmbop sur son ipod! J'ai commencé à applaudir le style de dollars et elle ne l'a pas compris
0,"Aimerais assister au concert, mais vous n'avez aucun spectacle près de Panama City, Fl"
0,Gots un mal de tête et beaucoup de choses à faire disparaissent les maux de tête
1,félicitations!!!!!!! Si vous avez besoin d'idées musicales ... n'hésitez pas à m'inviter pour un temps de consultation ...
1,"Je veux dire ""hi"" À cela aussi! Choco-love"
0,A aujourd'hui des dents très sensibles
0,"Ma mère et mon Papa tous les deux au travail, mais moi et moi, nous serons là ... nous pourrions faire quelque chose plus tard aujourd'hui"
0,"80 adeptes, merci! Je vais maintenant faire du toast ... aller à tesco ... voir becci ... dormir ... alors collège, amusement"
0,La pluie en ce moment me rappelle que l'heure de l'école approche vraiment ... et je n'ai même pas encore mon programme
0,"Sortir de ma voiture, mon voisin dit avoir une soirée de jeu pour venir ... oh pouvons-nous l'avoir @ votre maison, l'air ne fonctionne pas ici"
0,"j'espere! Mais je ne pense vraiment pas simplement lire que jon est lookin 4 apt in nyc, et ils ont passé leur 10 anniversaire à part!"
0,"J'ai apporté des lunettes de soleil polaroid furore (italien) de l'aéroport international de Bangalore, les ont perdues"
1,Vous êtes vraiment une femme dépravée ... c'est un plaisir de vous connaître!
1,Et a changé d'autres choses encore!
1,"Hey, si j'étais célibataire, ça serait plutôt doux! J'attends avec impatience les conversations amusantes"
0,"Je m'en vais, mais je ne peux pas sortir là-bas .... je travaille jusqu'à 9 heures jeudi et amp; Doivent être de retour au travail à 10 heures du dimanche."
1,"Quoi qu'il en soit, incluez-moi, plox?"
1,Va le vérifier ...
1,"Oui, mon iPod est en mode Shuffle"
1,Bien sûr - à quoi voulez-vous des commentaires sur
0,Yay! Finalement entendu parler de lui ... puis perdu notre connexion. Lol. Il semble encore malade. C'était génial d'entendre sa voix à nouveau.
0,Je le veux ou je veux au moins savoir où il est: / x
0,Awww. Il est si sensible. J'aime cuisiner. & Lt; 3 j'étais censé le voir en août. Mais nous n'avons pas d'argent.
0,Ughhhhhh. . . . . Un de mes petits hommes n'a pas encore plus longtemps
1,"Enfin, je me sens beaucoup mieux! Il ne faut pas trop avaler, mieux ne pas penser à ça pervertiément, empêchez-vous! Lol"
1,Salut ken! A bien regardé votre blog ... j'aimerais vous poser quelques questions! reviens-moi! joyeux samedi!
0,"Ennuyé à la maison, il pleut"
1,"Gelli, regardez notre photo de profil!"
1,Ok entretien du magazine. Vérifiez-le. J'adore ça
1,J'aime la semaine des années 90 alors que je me redresse
0,J'ai oublié d'apporter la tarte de ma mère au travail. Pas de bonbon pour moi aujourd'hui
0,"Je ne l'ai pas encore entendu, j'écris dans nyc maintenant, mais je suis de retour dans ldn avec moussa en juin, alors je vais le vérifier."
0,J'aimerais être là pour le voir
1,Ok noté dans le livre de date lol
1,Je suis déjà dans le 20ème épisode?
0,"Ivre dans mon village, j'attends pepe pour aller au pub Regi pendant que je regarde la noria"
0,Quelque chose est techniquement faux avec Twitter. Devrais-je attendre jusqu'à ce qu'ils le réparent
0,Essayant de télécharger une image!
0,Rip wobbly bob dec 2004 - mai 2009
1,"Hey! Vous aurez une autre chance de les voir, je ne m'inquiète pas!"
0,"Je ne suis pas impressionné, j'ai eu 3 heures de sommeil et je me suis levé tôt (pour moi) pour rencontrer des amis pour les Nandos, puis découvrir que Antwan est en retard"
1,Mijote la femme
1,Finalement fini de dessiner edward & amp; amp; Bella .. yayy !! Fier de moi * sourire * .... gâteau & amp; twilight avec ma petite soeur dans un peu ...
1,Merci pour tout ce qui suit
0,"Eh bien, pas vrai, le dernier trimestre a été pire, la qualité du programme mba du navire doit être réglée,"
0,Regarder les blazers se faire exploser
0,Je n'ai personne pour me ramener à la maison
1,"cher Dieu. Faites-le pleuvoir demain. Les orages seraient également appréciés si possible, mais ils ne sont pas essentiels. Je vous remercie"
1,"Pas beaucoup ... étant dr.phil pour mes amis maintenant ... vous? Chanceux, il est nuageux et froid en Norvège .."
1,Dans le bureau de danse avec les freshmannnnnnns
1,"Mes mains sont chaleureuses, merci pour les gants."
0,"En regardant les aigles à l'extérieur, je ne veux pas être attaqué par eux aujourd'hui"
0,"Et désolé, je t'ai manqué. bon temps."
1,Woah! Adam lambemight soit un vampire pour le nouveau film crépusculaire? agréable.
0,Je suis prêt pour mon voyage à ma ... je ne veux pas partir!
1,Il n'y a aucun moyen d'arriver ici. Suppression de ceux qui sont toxiques joyeux anniversaire gonzywonzy & lt; 3
1,Bienvenue dans le service météorologique du Weather Weather. Profitez du bon temps et prenez un parapluie pour le mauvais temps
1,J'ai adoré la vue du clip pussycat dolls hush hush hush
1,Ha! Et c'est méchant! Comme la lumière s'est réfractée d'un cristal. Ou une couverture d'album rose floyd.
1,Ne peut attendre que les examens soient autres
0,Je suis en retard pour la répétition de mon chœur à nouveau! Lolz.
1,"Je t'aime & lt; 3 je t'envoie des salutations de buenos aires, argentine"
0,"Je viens d'acheter le pack 50 et jusqu'à présent, seulement 4 sur 10 ont fonctionné. Ces dvds"
1,Vous devriez regarder mon myspace.
0,"Une course de 10 milles s'est transformée en une douloureuse promenade de 2 milles ... la cheville droite a donné, courbé de 90 degrés et plus ..."
0,Alors je parlais à un gars mignon et je riais et je me suis fait un accident et j'ai essayé de le couvrir et j'ai échoué.
1,"Comment les gens ne peuvent-ils pas suivre le Roi Rooster de tous les coqs? ""Oh, de cette façon, la folie se trouve ... & quot;"
0,"Si seulement nous étions vraiment si chanceux, hein? Et awh certainement trop tôt pour le travail."
0,je devais travailler. J'ai dit à mon patron la semaine dernière que j'avais besoin du jour de congé. Il ne l'entendait pas. J'aimerais vraiment avoir assisté.
1,Je ne veux pas vous dire que vous ne pouvez pas le faire. Lol
0,Aller dormir même si je ne pouvais pas jb mon iphone
1,"Je ne peux pas attendre le samedi soir, je me suis envie de porter mon corset"
0,Qu'est-ce que émerveille?
1,"héy! Oui, pour sûr, il faut que tu me fasses. C'est génial et j'attends de le revoir"
1,"Session complète! Elle était tellement petite et amp; trooop mignon! Maintenant, pour nettoyer ma maison avant que mes beaux beaux-parents arrivent."
1,C'est parce que je suis plus cool
1,Je me prépare pour la piscine ... !!! Rien de mieux que de nager dans cette onde de chaleur insupportable ... !!!!
0,Je vous le dis plus tard ... c'était simple pour les officiers. J'étais misérable
0,Il est trouble dans richmond aussi jock & quot; survivant d'âme & quot;
1,"Haha .. parlant de nouilles à la soupe, qu'est-ce que l'on déjeune?"
1,"Faisons le! Une fois que je découvre l'horaire d'été pour la classe / le travail, je m'inscris"
1,"Lors du concert des filles à haute voix, le lendemain. Tellement excité xxx"
1,"Les coupures de courant tout le matin, elles semblent maintenant stables"
1,Woohoo! Cours suspendus!
0,"Avec Twouble Wit Twitta, je me suis inscrit pour obtenir des mises à jour de téléphone, où ils se trouvaient?"
1,"Je suppose que je devrai trouver une autre raison de le faire, alors lol!"
1,Bonjour tout le monde !!! Ahhh est si tôt et j'aime ... penser à aller à la plage et à courir ... j'adore que je vis si près
0,"Awwww..e manque de flocons ,,, c'était mon chien ... il a craqué dans ma chambre chaque fois qu'il était énervé @ moi ... lol, oui, il avait ta go! Maintenant je veux le promener"
0,"Yup, la vie vient juste de se mordre parfois"
1,"Jus a eu un moment bizarre ,,, moi, vous parlez de mcfly n dfs conseils sur"
1,Il va être 28 degrés aujourd'hui c'est chaud pour l'Angleterre! Hahahaha
1,"Merci beaucoup pour la mise à jour sharon! Fantastique, nous pouvons suivre vos tweets! Des nouvelles sur le 1er single? à votre santé! Mathias"
1,Je vais cuisiner des cookies
0,non! Vous ne pouvez pas aller
1,Je pense que nous avons tous été ce mec. Oui; Le grand ours est beau. Il faut revenir en hiver.
1,C'était génial (Amandapalmer live & gt;)
0,Ramener les parents à l'aéroport. Papa a des palpitations ... je les conduit de l'aéroport l'er.
0,Allons-vous dire bonjour ??
1,"Le stage d'ogilvy est une sorte de buzz de quelque façon, va écrire quelque chose ce soir"
1,Mille excuses tweeple ... c'est le lien
1,Aller postale?
1,"J'ai menti, mr itunes. Je t'aime xo."
1,J'espère que tu vas bien et que tu te sens mieux bientôt
0,Je manque déjà et chalula
0,"Je sais mes impressions aussi, c'est une légende, j'espère qu'il est dans la prochaine série"
1,En regardant wwe smackdown parce qu'il n'y a rien pendant l'été
1,"Ils sont pour ma maman, je fais cuire jusqu'à tard et je crains que le mélangeur ne dérange les gens."
1,Je vous hais toujours si cela aide tout
0,"Triste d'apprendre que le chanteur kenny rankin décéda récemment, 69. J'espérais toujours qu'il se rendrait en Hollande un jour,"
0,Bien s'endormir avec tout mon maquillage la nuit dernière
1,Merci encore pour le ... et comment allez-vous?
1,-pl z ne m'arrête pas de me suivre-mal mise à jour en anglais
1,"Et rappelez-vous la différence, vous ne pouvez pas faire de mal et vivre. Terry pratchett a dit cela et il était juste à mon avis."
1,tout juste marié
0,Toutes les discussions sur toronto dans mon bureau me font passer un petit jour
0,Retour à Chennai ........ donno quand je serais hors de ce trou ....... voyage à srikakulam était intéressant
1,Idée de nord dans une heure
1,"Hehe, oui. Décrivez l'itinéraire avec un détail minutieux en moins que tous les personnages qu'il soit ... en amont, en bas de la vallée, au passé, etc."
0,"Moi aussi, j'ai tellement faim. Je vais me régaler ce soir! Mmm .. nourriture ..."
0,"Le chat du clavier est mort, je n'ai jamais su que"
0,Rien à faire et il pleut dehors boohoo pour moi
0,Hmm. Spaghetti pour thé | Vip at jetty surf; p | Les devoirs à faire ....
1,Surfer sur le Web avec un ps3. Se sent étrange en utilisant un contrôleur pour tweeter ceci
0,C'est plutôt ennuyeux ici maintenant
0,Surcharge de crampes
1,"Fille, je vous le dis, votre jardin est un havre de carnage!"
1,Goodnight twitter et joyeux anniversaire va bien dormir maintenant. Le café de 9 heures passe en quelques heures
0,toutes nos félicitations ! Vous avez terminé un mois plus tôt que nous. Booo
0,"Boogi, la vie après que les gens disent que toutes les vaches laitières dans les États-Unis vont être tristes quand les gens meurent"
1,Au Dr. Bureau pour vérification!
0,Je ne peux plus avoir de fientes à votre maison
1,Temps de mimis! Carne asada était une bombe ce soir et j'adore mes amis. Ils disent les choses les plus dures lorsqu'ils sont ivres
1,"J'adore tes tweets, tu as toujours de bonnes choses qui te font vraiment réfléchir et c'est tellement vrai, merci!"
1,Merci. Je vais vérifier. J'ai oublié que Ryan fait ça.
1,Cela m'a presque étouffé sur l'eau lol si génial
0,"Homme, j'aimerais avoir sauvé l'autre moitié de mon sandwich au club du déjeuner, pourquoi il fallait qu'il fût tellement chaud à l'extérieur"
1,Je voudrais épouser quelqu'un si cela signifiait qu'ils pouvaient rester.
1,"Si vous êtes en mk, alors passez la commande pour le soleil, je me dirigerais bientôt."
1,"Noir comme dick lol. Brille aujourd'hui ... garçon, j'adore les gens du pays."
0,J'aimerais pouvoir le faire ... nous nous sommes réveillés à quatre grr ... je suis gonnatry et fais quand je reçois bck dans la salle alors
